         4913920 function calls (4584492 primitive calls) in 13.935 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       37    0.000    0.000    0.074    0.002 E:\Python311\Lib\re\_compiler.py:738(compile)
        1    0.000    0.000    0.074    0.074 F:\Ventura\env\Lib\site-packages\sympy\geometry\point.py:1(<module>)
     2506    0.007    0.000    0.074    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\indexing.py:1176(__getitem__)
     5514    0.073    0.000    0.073    0.000 {method 'flatten' of 'torch._C.TensorBase' objects}
      320    0.007    0.000    0.073    0.000 F:\Ventura\env\Lib\site-packages\torch\nn\utils\clip_grad.py:69(<listcomp>)
        1    0.000    0.000    0.073    0.073 F:\Ventura\env\Lib\site-packages\sympy\polys\polytools.py:1(<module>)
3587/3412    0.006    0.000    0.072    0.000 E:\Python311\Lib\typing.py:345(inner)
     2101    0.015    0.000    0.071    0.000 E:\Python311\Lib\logging\__init__.py:1561(findCaller)
        1    0.000    0.000    0.071    0.071 F:\Ventura\env\Lib\site-packages\sympy\matrices\immutable.py:1(<module>)
        1    0.000    0.000    0.071    0.071 F:\Ventura\env\Lib\site-packages\sympy\geometry\entity.py:1(<module>)
      274    0.004    0.000    0.070    0.000 E:\Python311\Lib\dataclasses.py:528(_init_fn)
     1696    0.013    0.000    0.070    0.000 <frozen importlib._bootstrap_external>:437(cache_from_source)
     4873    0.011    0.000    0.070    0.000 F:\Ventura\env\Lib\site-packages\torch\nn\functional.py:2103(softmax)
      850    0.004    0.000    0.069    0.000 <frozen importlib._bootstrap>:566(module_from_spec)
        1    0.000    0.000    0.067    0.067 F:\Ventura\env\Lib\site-packages\torch\distributed\_shard\sharded_tensor\__init__.py:1(<module>)
        1    0.000    0.000    0.066    0.066 F:\Ventura\main\data_loader.py:6(load_data)
29736/29734    0.025    0.000    0.066    0.000 {built-in method builtins.all}
     2564    0.002    0.000    0.065    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\utils.py:682(unwrap_if_wrapper)
     4172    0.063    0.000    0.064    0.000 E:\Python311\Lib\enum.py:1093(__new__)
        1    0.000    0.000    0.064    0.064 F:\Ventura\env\Lib\site-packages\sympy\matrices\expressions\__init__.py:1(<module>)
     2564    0.004    0.000    0.063    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\utils.py:686(unwrap_with_attr_name_if_wrapper)
      850    0.008    0.000    0.062    0.000 <frozen importlib._bootstrap>:493(_init_module_attrs)
      330    0.004    0.000    0.061    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\buffers.py:480(get)
   207015    0.060    0.000    0.060    0.000 {method 'get' of 'dict' objects}
       43    0.000    0.000    0.059    0.001 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\dispatcher.py:147(_)
     5044    0.019    0.000    0.059    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\series.py:784(name)
     1119    0.003    0.000    0.058    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
        1    0.000    0.000    0.058    0.058 F:\Ventura\env\Lib\site-packages\sympy\polys\constructor.py:1(<module>)
      320    0.019    0.000    0.058    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\buffers.py:507(_get_samples)
        1    0.000    0.000    0.057    0.057 F:\Ventura\main\load_config.py:1(<module>)
     4873    0.057    0.000    0.057    0.000 {method 'softmax' of 'torch._C.TensorBase' objects}
        1    0.000    0.000    0.057    0.057 F:\Ventura\env\Lib\site-packages\sympy\polys\domains\__init__.py:1(<module>)
      848    0.057    0.000    0.057    0.000 {method 'read' of '_io.BufferedReader' objects}
     1031    0.002    0.000    0.056    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
       89    0.000    0.000    0.056    0.001 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\conflict.py:24(ambiguities)
     2554    0.008    0.000    0.055    0.000 E:\Python311\Lib\inspect.py:1808(getattr_static)
       89    0.012    0.000    0.055    0.001 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\conflict.py:27(<setcomp>)
     2688    0.022    0.000    0.055    0.000 F:\Ventura\env\Lib\site-packages\torch\functional.py:47(broadcast_tensors)
      321    0.001    0.000    0.055    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\eval_frame.py:628(_fn)
     2505    0.011    0.000    0.055    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\indexing.py:1719(_getitem_axis)
       37    0.000    0.000    0.055    0.001 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\core.py:59(_)
       89    0.001    0.000    0.055    0.001 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\conflict.py:56(ordering)
        1    0.000    0.000    0.054    0.054 F:\Ventura\env\Lib\site-packages\sympy\core\mul.py:1(<module>)
     2049    0.005    0.000    0.053    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\vec_env\dummy_vec_env.py:112(_obs_from_buf)
     5035    0.010    0.000    0.053    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\internals\managers.py:236(set_axis)
      696    0.002    0.000    0.053    0.000 E:\Python311\Lib\inspect.py:961(getabsfile)
     4873    0.053    0.000    0.053    0.000 F:\Ventura\env\Lib\site-packages\torch\distributions\constraints.py:355(check)
     6303    0.014    0.000    0.052    0.000 E:\Python311\Lib\logging\__init__.py:194(_is_internal_frame)
        1    0.000    0.000    0.051    0.051 F:\Ventura\env\Lib\site-packages\yaml\__init__.py:1(<module>)
        1    0.000    0.000    0.049    0.049 F:\Ventura\env\Lib\site-packages\torch\distributed\fsdp\fully_sharded_data_parallel.py:1(<module>)
      640    0.005    0.000    0.049    0.000 F:\Ventura\env\Lib\site-packages\torch\autograd\profiler.py:738(__exit__)
        1    0.000    0.000    0.049    0.049 F:\Ventura\env\Lib\site-packages\sympy\core\numbers.py:1(<module>)
      320    0.011    0.000    0.048    0.000 F:\Ventura\env\Lib\site-packages\torch\optim\optimizer.py:916(zero_grad)
     4202    0.048    0.000    0.048    0.000 {built-in method time.strftime}
     3846    0.048    0.000    0.048    0.000 {method 'mul_' of 'torch._C.TensorBase' objects}
     4097    0.047    0.000    0.047    0.000 {method 'clone' of 'torch._C.TensorBase' objects}
       18    0.000    0.000    0.046    0.003 F:\Ventura\env\Lib\site-packages\torch\_dynamo\trace_rules.py:3353(add)
     8369    0.023    0.000    0.046    0.000 <frozen ntpath>:51(normcase)
     2101    0.003    0.000    0.046    0.000 <frozen ntpath>:242(basename)
        1    0.000    0.000    0.046    0.046 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\base.py:1(<module>)
      848    0.002    0.000    0.045    0.000 <frozen importlib._bootstrap_external>:1146(path_stats)
     3840    0.045    0.000    0.045    0.000 {method 'add_' of 'torch._C.TensorBase' objects}
       89    0.006    0.000    0.045    0.001 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\conflict.py:62(<listcomp>)
2745/2610    0.005    0.000    0.044    0.000 {built-in method builtins.any}
      274    0.002    0.000    0.044    0.000 E:\Python311\Lib\dataclasses.py:588(_repr_fn)
     1698    0.002    0.000    0.044    0.000 <frozen importlib._bootstrap>:392(cached)
      719    0.004    0.000    0.044    0.000 E:\Python311\Lib\inspect.py:936(getsourcefile)
        1    0.000    0.000    0.043    0.043 F:\Ventura\env\Lib\site-packages\sympy\matrices\dense.py:1(<module>)
     5080    0.034    0.000    0.043    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\generic.py:278(__init__)
      640    0.002    0.000    0.043    0.000 F:\Ventura\env\Lib\site-packages\torch\_ops.py:939(__call__)
     2101    0.042    0.000    0.043    0.000 {method 'seek' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.043    0.043 F:\Ventura\env\Lib\site-packages\sympy\functions\special\bsplines.py:1(<module>)
        1    0.000    0.000    0.043    0.043 F:\Ventura\env\Lib\site-packages\sympy\matrices\expressions\slice.py:1(<module>)
     5079    0.027    0.000    0.043    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\series.py:734(name)
        1    0.000    0.000    0.043    0.043 F:\Ventura\env\Lib\site-packages\torch\_dynamo\symbolic_convert.py:1(<module>)
     5035    0.011    0.000    0.043    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\internals\base.py:86(_validate_set_axis)
        1    0.000    0.000    0.042    0.042 F:\Ventura\env\Lib\site-packages\sympy\sets\handlers\intersection.py:1(<module>)
        1    0.000    0.000    0.042    0.042 F:\Ventura\env\Lib\site-packages\torch\_dynamo\source.py:1(<module>)
    11744    0.025    0.000    0.042    0.000 F:\Ventura\env\Lib\site-packages\torch\autograd\grad_mode.py:184(__init__)
      850    0.003    0.000    0.042    0.000 <frozen importlib._bootstrap_external>:567(_get_cached)
    27479    0.031    0.000    0.041    0.000 E:\Python311\Lib\enum.py:192(__get__)
        1    0.000    0.000    0.041    0.041 F:\Ventura\env\Lib\site-packages\sympy\polys\numberfields\__init__.py:1(<module>)
     5552    0.017    0.000    0.041    0.000 F:\Ventura\env\Lib\site-packages\torch\autograd\grad_mode.py:80(__enter__)
        1    0.000    0.000    0.041    0.041 F:\Ventura\env\Lib\site-packages\sympy\matrices\expressions\matexpr.py:1(<module>)
       37    0.000    0.000    0.041    0.001 E:\Python311\Lib\re\_parser.py:970(parse)
      320    0.001    0.000    0.040    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\distributions.py:294(entropy)
        1    0.000    0.000    0.040    0.040 F:\Ventura\env\Lib\site-packages\sympy\sets\__init__.py:1(<module>)
   128/37    0.001    0.000    0.040    0.001 E:\Python311\Lib\re\_parser.py:447(_parse_sub)
      263    0.002    0.000    0.040    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\function.py:162(__init__)
   311/38    0.014    0.000    0.040    0.001 E:\Python311\Lib\re\_parser.py:507(_parse)
      320    0.011    0.000    0.039    0.000 F:\Ventura\env\Lib\site-packages\torch\distributions\categorical.py:145(entropy)
     5044    0.012    0.000    0.039    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\dtypes\common.py:1571(validate_all_hashable)
     4553    0.029    0.000    0.039    0.000 F:\Ventura\env\Lib\site-packages\gym_anytrading\envs\stocks_env.py:48(_update_profit)
     4202    0.039    0.000    0.039    0.000 {built-in method time.localtime}
    12939    0.009    0.000    0.039    0.000 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\conflict.py:43(edge)
     5029    0.038    0.000    0.039    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\internals\blocks.py:790(copy)
      272    0.001    0.000    0.038    0.000 E:\Python311\Lib\dataclasses.py:624(_cmp_fn)
     6032    0.004    0.000    0.038    0.000 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\conflict.py:19(ambiguous)
     5552    0.018    0.000    0.038    0.000 F:\Ventura\env\Lib\site-packages\torch\autograd\grad_mode.py:84(__exit__)
    16858    0.037    0.000    0.037    0.000 {built-in method numpy.array}
        1    0.000    0.000    0.037    0.037 F:\Ventura\env\Lib\site-packages\torch\_inductor\codecache.py:1(<module>)
        1    0.000    0.000    0.037    0.037 F:\Ventura\env\Lib\site-packages\yaml\loader.py:1(<module>)
        1    0.000    0.000    0.036    0.036 F:\Ventura\env\Lib\site-packages\sympy\series\__init__.py:1(<module>)
        1    0.000    0.000    0.036    0.036 F:\Ventura\env\Lib\site-packages\torch\distributed\_shard\sharded_tensor\api.py:1(<module>)
        1    0.000    0.000    0.036    0.036 F:\Ventura\env\Lib\site-packages\sympy\core\sympify.py:1(<module>)
        1    0.000    0.000    0.036    0.036 F:\Ventura\env\Lib\site-packages\sympy\matrices\matrixbase.py:1(<module>)
      684    0.006    0.000    0.036    0.000 E:\Python311\Lib\typing.py:1340(__init__)
        1    0.000    0.000    0.036    0.036 F:\Ventura\env\Lib\site-packages\torch\_functorch\partitioners.py:1(<module>)
     1920    0.003    0.000    0.035    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\buffers.py:127(to_torch)
      320    0.023    0.000    0.035    0.000 F:\Ventura\env\Lib\site-packages\torch\optim\adam.py:114(_init_group)
        4    0.000    0.000    0.035    0.009 F:\Ventura\env\Lib\site-packages\torch\_dynamo\trace_rules.py:3346(_recompile_re)
     7380    0.026    0.000    0.035    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\preprocessing.py:27(is_image_space)
        1    0.000    0.000    0.035    0.035 F:\Ventura\env\Lib\site-packages\sympy\concrete\__init__.py:1(<module>)
        5    0.000    0.000    0.035    0.007 F:\Ventura\env\Lib\site-packages\pandas\core\generic.py:7885(replace)
     3840    0.034    0.000    0.034    0.000 {method 'sqrt' of 'torch._C.TensorBase' objects}
      640    0.002    0.000    0.034    0.000 F:\Ventura\env\Lib\site-packages\torch\_ops.py:993(_must_dispatch_in_python)
        5    0.000    0.000    0.034    0.007 F:\Ventura\env\Lib\site-packages\pandas\core\internals\base.py:258(replace_regex)
        1    0.000    0.000    0.034    0.034 F:\Ventura\env\Lib\site-packages\torch\_functorch\_aot_autograd\runtime_wrappers.py:1(<module>)
        5    0.000    0.000    0.034    0.007 F:\Ventura\env\Lib\site-packages\pandas\core\internals\blocks.py:948(_replace_regex)
        4    0.000    0.000    0.033    0.008 F:\Ventura\env\Lib\site-packages\pandas\core\array_algos\replace.py:111(replace_regex)
        1    0.000    0.000    0.033    0.033 F:\Ventura\env\Lib\site-packages\sympy\concrete\products.py:1(<module>)
        4    0.000    0.000    0.033    0.008 F:\Ventura\env\Lib\site-packages\numpy\lib\_function_base_impl.py:2465(__call__)
        4    0.000    0.000    0.033    0.008 F:\Ventura\env\Lib\site-packages\numpy\lib\_function_base_impl.py:2435(_call_as_normal)
        4    0.004    0.001    0.033    0.008 F:\Ventura\env\Lib\site-packages\numpy\lib\_function_base_impl.py:2541(_vectorize_call)
     2048    0.012    0.000    0.033    0.000 E:\Python311\Lib\copy.py:259(_reconstruct)
       37    0.000    0.000    0.033    0.001 E:\Python311\Lib\re\_compiler.py:571(_code)
      521    0.011    0.000    0.033    0.000 E:\Python311\Lib\inspect.py:2331(_signature_from_function)
      640    0.002    0.000    0.033    0.000 F:\Ventura\env\Lib\site-packages\torch\utils\_pytree.py:1197(tree_any)
        1    0.000    0.000    0.033    0.033 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\_code_flow.py:1(<module>)
     1932    0.033    0.000    0.033    0.000 {built-in method torch.tensor}
        1    0.000    0.000    0.033    0.033 F:\Ventura\env\Lib\site-packages\sympy\functions\combinatorial\numbers.py:1(<module>)
      263    0.002    0.000    0.033    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\function.py:122(arity)
  457/282    0.001    0.000    0.032    0.000 E:\Python311\Lib\typing.py:468(__getitem__)
    31267    0.023    0.000    0.032    0.000 E:\Python311\Lib\inspect.py:292(isclass)
    15668    0.021    0.000    0.032    0.000 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\conflict.py:7(supercedes)
     4202    0.006    0.000    0.032    0.000 E:\Python311\Lib\logging\__init__.py:658(formatMessage)
        1    0.000    0.000    0.031    0.031 F:\Ventura\env\Lib\site-packages\sympy\core\power.py:1(<module>)
     2505    0.016    0.000    0.031    0.000 F:\Ventura\main\price_updater.py:5(fetch_and_update_price)
        1    0.000    0.000    0.031    0.031 F:\Ventura\env\Lib\site-packages\sympy\solvers\__init__.py:1(<module>)
     6032    0.014    0.000    0.031    0.000 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\conflict.py:12(consistent)
     3840    0.012    0.000    0.031    0.000 F:\Ventura\env\Lib\site-packages\torch\optim\optimizer.py:101(_get_value)
    66913    0.026    0.000    0.031    0.000 {method 'add' of 'set' objects}
        1    0.000    0.000    0.031    0.031 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\_thread_flow.py:1(<module>)
    13922    0.013    0.000    0.030    0.000 <frozen abc>:117(__instancecheck__)
     5036    0.022    0.000    0.030    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\internals\managers.py:1850(from_blocks)
        1    0.000    0.000    0.030    0.030 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\_conversion.py:1(<module>)
     4553    0.024    0.000    0.029    0.000 F:\Ventura\env\Lib\site-packages\gym_anytrading\envs\trading_env.py:123(_update_history)
     2368    0.029    0.000    0.029    0.000 {method 'gather' of 'torch._C.TensorBase' objects}
    10064    0.012    0.000    0.029    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\array_algos\replace.py:141(re_replacer)
     2049    0.010    0.000    0.029    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\vec_env\util.py:15(copy_obs_dict)
     7562    0.010    0.000    0.029    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\series.py:831(_values)
        1    0.000    0.000    0.028    0.028 F:\Ventura\env\Lib\site-packages\torch\distributed\_composable\fsdp\__init__.py:1(<module>)
